route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
22,MSZ_Z,197/3,"Mars tér – Marostő, Erdélyi tér",0,3263432,1
22,MSZ_Z,197/4,"Mars tér – Marostő, Erdélyi tér",0,3263432,1
22,MSZ_Z,197/5,"Mars tér – Marostő, Erdélyi tér",0,3263432,1
22,MSZ_Z,197/6,"Mars tér – Marostő, Erdélyi tér",0,3263432,1
22,MSZ_Z,197/7,"Mars tér – Marostő, Erdélyi tér",0,3263432,1
22,MSZ_Z,197/8,"Mars tér – Marostő, Erdélyi tér",0,3263432,1
22,MSZ_Z,197/9,"Mars tér – Marostő, Erdélyi tér",0,3263432,1
22,MSZ_Z,197/10,"Mars tér – Marostő, Erdélyi tér",0,3263432,1
22,MSZ_Z,197/11,"Mars tér – Marostő, Erdélyi tér",0,3263432,1
22,MSZ_Z,197/12,"Mars tér – Marostő, Erdélyi tér",0,3263432,1
22,MSZ_Z,197/13,"Mars tér – Marostő, Erdélyi tér",0,3263432,1
22,MSZ_Z,197/14,"Mars tér – Marostő, Erdélyi tér",0,3263432,1
22,MN,444/0,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MN,444/1,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MN,444/2,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MN,444/3,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MN,444/4,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MN,444/5,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MN,444/6,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MN,444/7,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MN,444/8,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MN,444/9,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MN,444/10,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MN,444/11,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/0,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/1,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/2,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/3,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/4,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/5,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/6,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/7,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/8,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/9,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/10,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/11,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/12,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/13,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/14,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/15,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,SZN-hidi,694/16,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/0,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/1,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/2,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/3,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/4,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/5,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/6,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/7,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/8,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/9,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/10,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/11,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/12,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/13,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/14,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/15,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MSZ_NY-hidi,743/16,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715846,1
22,MN,445/0,"Mars tér – Szegedi Ipari Logisztikai Központ",1,3263435,1
22,MN,445/1,"Mars tér – Szegedi Ipari Logisztikai Központ",1,3263435,1
22,MN,445/2,"Mars tér – Szegedi Ipari Logisztikai Központ",1,3263435,1
22,MN,445/3,"Mars tér – Szegedi Ipari Logisztikai Központ",1,3263435,1
22,MN,445/4,"Mars tér – Szegedi Ipari Logisztikai Központ",1,3263435,1
22,SZN-hidi,695/0,"Mars tér – Szegedi Ipari Logisztikai Központ",1,3263435,1
22,SZN-hidi,695/1,"Mars tér – Szegedi Ipari Logisztikai Központ",1,3263435,1
22,SZN-hidi,695/2,"Mars tér – Szegedi Ipari Logisztikai Központ",1,3263435,1
22,SZN-hidi,695/3,"Mars tér – Szegedi Ipari Logisztikai Központ",1,3263435,1
22,MSZ_NY-hidi,744/0,"Mars tér – Szegedi Ipari Logisztikai Központ",1,3263435,1
22,MSZ_NY-hidi,744/1,"Mars tér – Szegedi Ipari Logisztikai Központ",1,3263435,1
22,MSZ_NY-hidi,744/2,"Mars tér – Szegedi Ipari Logisztikai Központ",1,3263435,1
22,MSZ_Z,746/0,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715845,1
22,MSZ_Z,746/1,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715845,1
22,MSZ_Z,746/2,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715845,1
22,MSZ_Z,745/0,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/1,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/2,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/3,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/4,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/5,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/6,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/7,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/8,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/9,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/10,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/11,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/12,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/13,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/14,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/15,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
22,MSZ_Z,745/16,"Mars tér – Szegedi Ipari Logisztikai Központ",1,4715844,1
54,SZN-hidi,748/0,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/1,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/2,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/3,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/4,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/5,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/6,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/7,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/8,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/9,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/10,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/11,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/12,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/13,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/14,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/15,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/16,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,748/17,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/0,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/1,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/2,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/3,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/4,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/5,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/6,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/7,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/8,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/9,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/10,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/11,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/12,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/13,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/14,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/15,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/16,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/17,"Marostő, Erdélyi tér",0,2897001,1
54,MSZ-hidi,749/18,"Marostő, Erdélyi tér",0,2897001,1
54,SZN-hidi,751/0,"Mars tér",1,3234268,1
54,SZN-hidi,751/1,"Mars tér",1,3234268,1
54,SZN-hidi,751/2,"Mars tér",1,3234268,1
54,SZN-hidi,751/3,"Mars tér",1,3234268,1
54,SZN-hidi,751/4,"Mars tér",1,3234268,1
54,SZN-hidi,751/5,"Mars tér",1,3234268,1
54,SZN-hidi,751/6,"Mars tér",1,3234268,1
54,SZN-hidi,751/7,"Mars tér",1,3234268,1
54,SZN-hidi,751/8,"Mars tér",1,3234268,1
54,SZN-hidi,751/9,"Mars tér",1,3234268,1
54,SZN-hidi,751/10,"Mars tér",1,3234268,1
54,SZN-hidi,751/11,"Mars tér",1,3234268,1
54,SZN-hidi,751/12,"Mars tér",1,3234268,1
54,SZN-hidi,751/13,"Mars tér",1,3234268,1
54,SZN-hidi,751/14,"Mars tér",1,3234268,1
54,SZN-hidi,751/15,"Mars tér",1,3234268,1
54,SZN-hidi,751/16,"Mars tér",1,3234268,1
54,SZN-hidi,751/17,"Mars tér",1,3234268,1
54,MSZ-hidi,752/0,"Mars tér",1,3234268,1
54,MSZ-hidi,752/1,"Mars tér",1,3234268,1
54,MSZ-hidi,752/2,"Mars tér",1,3234268,1
54,MSZ-hidi,752/3,"Mars tér",1,3234268,1
54,MSZ-hidi,752/4,"Mars tér",1,3234268,1
54,MSZ-hidi,752/5,"Mars tér",1,3234268,1
54,MSZ-hidi,752/6,"Mars tér",1,3234268,1
54,MSZ-hidi,752/7,"Mars tér",1,3234268,1
54,MSZ-hidi,752/8,"Mars tér",1,3234268,1
54,MSZ-hidi,752/9,"Mars tér",1,3234268,1
54,MSZ-hidi,752/10,"Mars tér",1,3234268,1
54,MSZ-hidi,752/11,"Mars tér",1,3234268,1
54,MSZ-hidi,752/12,"Mars tér",1,3234268,1
54,MSZ-hidi,752/13,"Mars tér",1,3234268,1
54,MSZ-hidi,752/14,"Mars tér",1,3234268,1
54,MSZ-hidi,752/15,"Mars tér",1,3234268,1
54,MSZ-hidi,752/16,"Mars tér",1,3234268,1
54,MSZ-hidi,752/17,"Mars tér",1,3234268,1
54,MSZ-hidi,752/18,"Mars tér",1,3234268,1
55,IEA,754/0,"Mars tér",1,6278549,1
55,IEA,754/1,"Mars tér",1,6278549,1
55,IEA,753/0,"Baktó",0,6278548,1
55,IEA,753/1,"Baktó",0,6278548,1
30,SZN,253/0,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/1,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/2,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/3,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/4,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/5,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/6,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/7,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/8,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/9,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/10,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/11,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/12,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/13,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/14,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/15,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/16,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/17,"Béketelep – Mars tér",0,2432331,1
30,SZN,253/18,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/0,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/1,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/2,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/3,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/4,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/5,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/6,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/7,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/8,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/9,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/10,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/11,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/12,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/13,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/14,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/15,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/16,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/17,"Béketelep – Mars tér",0,2432331,1
30,MSZ,254/18,"Béketelep – Mars tér",0,2432331,1
31,SZN,256/0,"Béketelep – Mars tér",0,3235283,1
31,SZN,256/1,"Béketelep – Mars tér",0,3235283,1
31,SZN,256/2,"Béketelep – Mars tér",0,3235283,1
31,SZN,256/3,"Béketelep – Mars tér",0,3235283,1
31,SZN,256/4,"Béketelep – Mars tér",0,3235283,1
31,SZN,256/5,"Béketelep – Mars tér",0,3235283,1
31,SZN,256/6,"Béketelep – Mars tér",0,3235283,1
41,MN,325/0,"Szegedi Ipari Logisztikai Központ",0,3263447,1
41,MN,325/1,"Szegedi Ipari Logisztikai Központ",0,3263447,1
41,MN,326/0,"Lugas utca",1,3263446,1
41,MN,326/1,"Lugas utca",1,3263446,1
34,T+,278/0,"Kiskundorozsma, Sziksósfürdő",0,3263440,1
11,SZN-HN,93/0,"Vadaspark",0,1733221,0
11,SZN-HN,93/1,"Vadaspark",0,1733221,0
11,SZN-HN,93/2,"Vadaspark",0,1733221,0
11,SZN-HN,93/3,"Vadaspark",0,1733221,0
11,SZN-HN,93/4,"Vadaspark",0,1733221,0
11,SZN-HN,93/5,"Vadaspark",0,1733221,0
11,SZN-HN,93/6,"Vadaspark",0,1733221,0
11,SZN-HN,93/7,"Vadaspark",0,1733221,0
11,SZN-HN,93/8,"Vadaspark",0,1733221,0
11,SZN-HN,93/9,"Vadaspark",0,1733221,0
11,SZN-HN,93/10,"Vadaspark",0,1733221,0
11,SZN-HN,93/11,"Vadaspark",0,1733221,0
11,SZN-HN,93/12,"Vadaspark",0,1733221,0
11,SZN-HN,93/13,"Vadaspark",0,1733221,0
11,SZN-HN,93/14,"Vadaspark",0,1733221,0
11,SZN-HN,93/15,"Vadaspark",0,1733221,0
11,SZN-HN,93/16,"Vadaspark",0,1733221,0
11,SZN-HN,93/17,"Vadaspark",0,1733221,0
11,SZN-HN,93/18,"Vadaspark",0,1733221,0
11,SZN-HN,93/19,"Vadaspark",0,1733221,0
11,SZN-HN,93/20,"Vadaspark",0,1733221,0
11,MSZ-HN,94/0,"Vadaspark",0,1733221,0
11,MSZ-HN,94/1,"Vadaspark",0,1733221,0
11,MSZ-HN,94/2,"Vadaspark",0,1733221,0
11,MSZ-HN,94/3,"Vadaspark",0,1733221,0
11,MSZ-HN,94/4,"Vadaspark",0,1733221,0
11,MSZ-HN,94/5,"Vadaspark",0,1733221,0
11,MSZ-HN,94/6,"Vadaspark",0,1733221,0
11,MSZ-HN,94/7,"Vadaspark",0,1733221,0
11,MSZ-HN,94/8,"Vadaspark",0,1733221,0
11,MSZ-HN,94/9,"Vadaspark",0,1733221,0
11,MSZ-HN,94/10,"Vadaspark",0,1733221,0
11,MSZ-HN,94/11,"Vadaspark",0,1733221,0
11,MSZ-HN,94/12,"Vadaspark",0,1733221,0
11,MSZ-HN,94/13,"Vadaspark",0,1733221,0
11,MSZ-HN,94/14,"Vadaspark",0,1733221,0
11,MSZ-HN,94/15,"Vadaspark",0,1733221,0
11,MSZ-HN,94/16,"Vadaspark",0,1733221,0
11,MSZ-HN,94/17,"Vadaspark",0,1733221,0
11,MSZ-HN,94/18,"Vadaspark",0,1733221,0
11,MSZ-HN,94/19,"Vadaspark",0,1733221,0
11,MSZ-HN,94/20,"Vadaspark",0,1733221,0
13,SZN-HN,108/0,"Fonógyári út",0,1733217,0
13,SZN-HN,108/1,"Fonógyári út",0,1733217,0
13,SZN-HN,108/2,"Fonógyári út",0,1733217,0
13,SZN-HN,108/3,"Fonógyári út",0,1733217,0
13,SZN-HN,108/4,"Fonógyári út",0,1733217,0
13,SZN-HN,108/5,"Fonógyári út",0,1733217,0
13,SZN-HN,108/6,"Fonógyári út",0,1733217,0
13,SZN-HN,108/7,"Fonógyári út",0,1733217,0
13,SZN-HN,108/8,"Fonógyári út",0,1733217,0
13,SZN-HN,108/9,"Fonógyári út",0,1733217,0
13,SZN-HN,108/10,"Fonógyári út",0,1733217,0
13,SZN-HN,108/11,"Fonógyári út",0,1733217,0
13,SZN-HN,108/12,"Fonógyári út",0,1733217,0
13,SZN-HN,108/13,"Fonógyári út",0,1733217,0
13,SZN-HN,108/14,"Fonógyári út",0,1733217,0
13,SZN-HN,108/15,"Fonógyári út",0,1733217,0
13,SZN-HN,108/16,"Fonógyári út",0,1733217,0
13,SZN-HN,108/17,"Fonógyári út",0,1733217,0
13,SZN-HN,108/18,"Fonógyári út",0,1733217,0
13,SZN-HN,108/19,"Fonógyári út",0,1733217,0
13,SZN-HN,108/20,"Fonógyári út",0,1733217,0
13,SZN-HN,108/21,"Fonógyári út",0,1733217,0
13,SZN-HN,108/22,"Fonógyári út",0,1733217,0
13,SZN-HN,108/23,"Fonógyári út",0,1733217,0
13,SZN-HN,108/24,"Fonógyári út",0,1733217,0
13,SZN-HN,108/25,"Fonógyári út",0,1733217,0
13,SZN-HN,108/26,"Fonógyári út",0,1733217,0
13,SZN-HN,108/27,"Fonógyári út",0,1733217,0
13,SZN-HN,108/28,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/0,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/1,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/2,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/3,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/4,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/5,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/6,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/7,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/8,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/9,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/10,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/11,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/12,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/13,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/14,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/15,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/16,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/17,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/18,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/19,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/20,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/21,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/22,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/23,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/24,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/25,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/26,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/27,"Fonógyári út",0,1733217,0
13,MSZ-HN,109/28,"Fonógyári út",0,1733217,0
12,SZN,1261/0,"Kiskundorozsma",0,10626175,1
12,SZN,1261/1,"Kiskundorozsma",0,10626175,1
12,SZN,1261/2,"Kiskundorozsma",0,10626175,1
12,SZN,1261/3,"Kiskundorozsma",0,10626175,1
12,SZN,1261/4,"Kiskundorozsma",0,10626175,1
12,SZN,1261/5,"Kiskundorozsma",0,10626175,1
12,SZN,1261/6,"Kiskundorozsma",0,10626175,1
12,SZN,1261/7,"Kiskundorozsma",0,10626175,1
12,SZN,1261/8,"Kiskundorozsma",0,10626175,1
12,SZN,1261/9,"Kiskundorozsma",0,10626175,1
12,SZN,1261/10,"Kiskundorozsma",0,10626175,1
12,SZN,1261/11,"Kiskundorozsma",0,10626175,1
12,SZN,1261/12,"Kiskundorozsma",0,10626175,1
12,SZN,1261/13,"Kiskundorozsma",0,10626175,1
12,SZN,1261/14,"Kiskundorozsma",0,10626175,1
12,SZN,1261/15,"Kiskundorozsma",0,10626175,1
12,SZN,1261/16,"Kiskundorozsma",0,10626175,1
12,SZN,1261/17,"Kiskundorozsma",0,10626175,1
12,SZN,1261/18,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/0,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/1,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/2,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/3,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/4,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/5,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/6,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/7,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/8,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/9,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/10,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/11,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/12,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/13,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/14,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/15,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/16,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/17,"Kiskundorozsma",0,10626175,1
12,MSZ,1262/18,"Kiskundorozsma",0,10626175,1
12,SZN,1263/0,"Honvéd tér",1,10626176,1
12,SZN,1263/1,"Honvéd tér",1,10626176,1
12,SZN,1263/2,"Honvéd tér",1,10626176,1
12,SZN,1263/3,"Honvéd tér",1,10626176,1
12,SZN,1263/4,"Honvéd tér",1,10626176,1
12,SZN,1263/5,"Honvéd tér",1,10626176,1
12,SZN,1263/6,"Honvéd tér",1,10626176,1
12,SZN,1263/7,"Honvéd tér",1,10626176,1
12,SZN,1263/8,"Honvéd tér",1,10626176,1
12,SZN,1263/9,"Honvéd tér",1,10626176,1
12,SZN,1263/10,"Honvéd tér",1,10626176,1
12,SZN,1263/11,"Honvéd tér",1,10626176,1
12,SZN,1263/12,"Honvéd tér",1,10626176,1
12,SZN,1263/13,"Honvéd tér",1,10626176,1
12,SZN,1263/14,"Honvéd tér",1,10626176,1
12,SZN,1263/15,"Honvéd tér",1,10626176,1
12,SZN,1263/16,"Honvéd tér",1,10626176,1
12,SZN,1263/17,"Honvéd tér",1,10626176,1
12,SZN,1263/18,"Honvéd tér",1,10626176,1
12,MSZ,1264/0,"Honvéd tér",1,10626176,1
12,MSZ,1264/1,"Honvéd tér",1,10626176,1
12,MSZ,1264/2,"Honvéd tér",1,10626176,1
12,MSZ,1264/3,"Honvéd tér",1,10626176,1
12,MSZ,1264/4,"Honvéd tér",1,10626176,1
12,MSZ,1264/5,"Honvéd tér",1,10626176,1
12,MSZ,1264/6,"Honvéd tér",1,10626176,1
12,MSZ,1264/7,"Honvéd tér",1,10626176,1
12,MSZ,1264/8,"Honvéd tér",1,10626176,1
12,MSZ,1264/9,"Honvéd tér",1,10626176,1
12,MSZ,1264/10,"Honvéd tér",1,10626176,1
12,MSZ,1264/11,"Honvéd tér",1,10626176,1
12,MSZ,1264/12,"Honvéd tér",1,10626176,1
12,MSZ,1264/13,"Honvéd tér",1,10626176,1
12,MSZ,1264/14,"Honvéd tér",1,10626176,1
12,MSZ,1264/15,"Honvéd tér",1,10626176,1
12,MSZ,1264/16,"Honvéd tér",1,10626176,1
12,MSZ,1264/17,"Honvéd tér",1,10626176,1
12,MSZ,1264/18,"Honvéd tér",1,10626176,1
27,SZN,1265/0,"Kiskundorozsma",0,3234275,1
27,SZN,1265/1,"Kiskundorozsma",0,3234275,1
27,SZN,1265/2,"Kiskundorozsma",0,3234275,1
27,SZN,1265/3,"Kiskundorozsma",0,3234275,1
27,SZN,1265/4,"Kiskundorozsma",0,3234275,1
27,SZN,1265/5,"Kiskundorozsma",0,3234275,1
27,SZN,1265/6,"Kiskundorozsma",0,3234275,1
27,SZN,1265/7,"Kiskundorozsma",0,3234275,1
27,SZN,1265/8,"Kiskundorozsma",0,3234275,1
27,SZN,1265/9,"Kiskundorozsma",0,3234275,1
